,Problem,spc,n_formulae,n_atoms,contains_include,full_file_name
6242,GRP661-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP661-1.p
6243,GRP675-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP675-1.p
6244,GRP131-1.002.p, CNF_UNS_EPR_NEQ_NHN,,,,TPTP-v9.0.0/Problems/GRP/GRP131-1.002.p
6245,GRP124-2.003.rm,,,,,TPTP-v9.0.0/Problems/GRP/GRP124-2.003.rm
6246,GRP113-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP113-1.p
6247,GRP134-1.003.p, CNF_UNS_EPR_NEQ_NHN,,,,TPTP-v9.0.0/Problems/GRP/GRP134-1.003.p
6248,GRP029-2.p, CNF_UNS_RFO_NEQ_HRN,,,,TPTP-v9.0.0/Problems/GRP/GRP029-2.p
6249,GRP117-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP117-1.p
6250,GRP001-2.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP001-2.p
6251,GRP671-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP671-1.p
6252,GRP183-3.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP183-3.p
6253,GRP103-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP103-1.p
6254,GRP130-3.002.rm,,,,,TPTP-v9.0.0/Problems/GRP/GRP130-3.002.rm
6255,GRP040-4.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/GRP/GRP040-4.p
6256,GRP498-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP498-1.p
6257,GRP124-8.005.p, CNF_SAT_EPR_NEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP124-8.005.p
6258,GRP650+1.p, FOF_THM_RFO_SEQ,100.0,419.0,,TPTP-v9.0.0/Problems/GRP/GRP650+1.p
6259,GRP644+1.p, FOF_THM_RFO_SEQ,55.0,167.0,,TPTP-v9.0.0/Problems/GRP/GRP644+1.p
6260,GRP127-1.004.p, CNF_UNS_EPR_NEQ_NHN,,,,TPTP-v9.0.0/Problems/GRP/GRP127-1.004.p
6261,GRP329-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP329-1.p
6262,GRP667-5.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP667-5.p
6263,GRP473-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP473-1.p
6264,GRP315-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP315-1.p
6265,GRP301-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP301-1.p
6266,GRP467-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP467-1.p
6267,GRP632+2.p, FOF_THM_RFO_SEQ,3845.0,19538.0,,TPTP-v9.0.0/Problems/GRP/GRP632+2.p
6268,GRP626+2.p, FOF_THM_RFO_SEQ,3830.0,19424.0,,TPTP-v9.0.0/Problems/GRP/GRP626+2.p
6269,GRP249-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP249-1.p
6270,GRP507-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP507-1.p
6271,GRP261-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP261-1.p
6272,GRP275-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP275-1.p
6273,GRP513-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP513-1.p
6274,GRP704-11.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP704-11.p
6275,GRP088-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP088-1.p
6276,GRP034-3.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/GRP/GRP034-3.p
6277,GRP739-1.p, CNF_SAT_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP739-1.p
6278,GRP129-2.005.p, CNF_SAT_EPR_NEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP129-2.005.p
6279,GRP063-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP063-1.p
6280,GRP175-2.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP175-2.p
6281,GRP705-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP705-1.p
6282,GRP077-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP077-1.p
6283,GRP655-10.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP655-10.p
6284,GRP076-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP076-1.p
6285,GRP062-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP062-1.p
6286,GRP710-10.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP710-10.p
6287,GRP738-1.p, CNF_SAT_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP738-1.p
6288,GRP035-3.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/GRP/GRP035-3.p
6289,GRP089-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP089-1.p
6290,GRP274-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP274-1.p
6291,GRP512-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP512-1.p
6292,GRP506-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP506-1.p
6293,GRP260-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP260-1.p
6294,GRP248-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP248-1.p
6295,GRP682-11.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP682-11.p
6296,GRP627+2.p, FOF_THM_RFO_SEQ,3831.0,19432.0,,TPTP-v9.0.0/Problems/GRP/GRP627+2.p
6297,GRP633+2.p, FOF_UNK_RFO_SEQ,3849.0,19577.0,,TPTP-v9.0.0/Problems/GRP/GRP633+2.p
6298,GRP125-4.004.p, CNF_SAT_EPR_NEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP125-4.004.p
6299,GRP300-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP300-1.p
6300,GRP466-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP466-1.p
6301,GRP394-3.p, CNF_SAT_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP394-3.p
6302,GRP472-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP472-1.p
6303,GRP314-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP314-1.p
6304,GRP666-5.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP666-5.p
6305,GRP328-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP328-1.p
6306,GRP645+1.p, FOF_THM_RFO_SEQ,62.0,198.0,,TPTP-v9.0.0/Problems/GRP/GRP645+1.p
6307,GRP651+1.p, FOF_THM_RFO_SEQ,102.0,475.0,,TPTP-v9.0.0/Problems/GRP/GRP651+1.p
6308,GRP499-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP499-1.p
6309,GRP123-8.003.p, CNF_UNS_EPR_NEQ_NHN,,,,TPTP-v9.0.0/Problems/GRP/GRP123-8.003.p
6310,GRP102-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP102-1.p
6311,GRP116-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP116-1.p
6312,GRP182-3.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP182-3.p
6313,GRP670-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP670-1.p
6314,GRP028-2.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/GRP/GRP028-2.p
6315,GRP123-9.004.p, CNF_SAT_EPR_NEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP123-9.004.p
6316,GRP123-1.005.p, CNF_SAT_EPR_NEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP123-1.005.p
6317,GRP699-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP699-1.p
6318,GRP100-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP100-1.p
6319,GRP114-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP114-1.p
6320,GRP002-2.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP002-2.p
6321,GRP647+1.p, FOF_THM_RFO_SEQ,76.0,243.0,,TPTP-v9.0.0/Problems/GRP/GRP647+1.p
6322,GRP653+1.p, FOF_THM_RFO_SEQ,66.0,277.0,,TPTP-v9.0.0/Problems/GRP/GRP653+1.p
6323,GRP458-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP458-1.p
6324,GRP130-2.005.p, CNF_SAT_EPR_NEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP130-2.005.p
6325,GRP638+3.p, FOF_THM_RFO_SEQ,13974.0,87659.0,,TPTP-v9.0.0/Problems/GRP/GRP638+3.p
6326,GRP464-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP464-1.p
6327,GRP302-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP302-1.p
6328,GRP316-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP316-1.p
6329,GRP470-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP470-1.p
6330,GRP289-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP289-1.p
6331,GRP619+2.p, FOF_THM_RFO_SEQ,3812.0,19277.0,,TPTP-v9.0.0/Problems/GRP/GRP619+2.p
6332,GRP625+2.p, FOF_THM_RFO_SEQ,3829.0,19417.0,,TPTP-v9.0.0/Problems/GRP/GRP625+2.p
6333,GRP127-3.003.rm,,,,,TPTP-v9.0.0/Problems/GRP/GRP127-3.003.rm
6334,GRP733+1.p, FOF_SAT_RFO_PEQ,10.0,16.0,,TPTP-v9.0.0/Problems/GRP/GRP733+1.p
6335,GRP631+2.p, FOF_THM_RFO_SEQ,3844.0,19530.0,,TPTP-v9.0.0/Problems/GRP/GRP631+2.p
6336,GRP126-3.003.rm,,,,,TPTP-v9.0.0/Problems/GRP/GRP126-3.003.rm
6337,GRP655-14.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP655-14.p
6338,GRP538-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP538-1.p
6339,GRP510-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP510-1.p
6340,GRP276-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP276-1.p
6341,GRP262-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP262-1.p
6342,GRP504-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP504-1.p
6343,GRP189-2.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP189-2.p
6344,GRP037-3.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/GRP/GRP037-3.p
6345,GRP074-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP074-1.p
6346,GRP712-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP712-1.p
6347,GRP706-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP706-1.p
6348,GRP060-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP060-1.p
6349,GRP176-2.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP176-2.p
6350,GRP707-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP707-1.p
6351,GRP177-2.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP177-2.p
6352,GRP061-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP061-1.p
6353,GRP075-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP075-1.p
6354,GRP713-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP713-1.p
6355,GRP049-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP049-1.p
6356,GRP036-3.p, CNF_UNS_RFO_SEQ_HRN,,,,TPTP-v9.0.0/Problems/GRP/GRP036-3.p
6357,GRP659-10.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP659-10.p
6358,GRP188-2.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP188-2.p
6359,GRP263-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP263-1.p
6360,GRP505-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP505-1.p
6361,GRP511-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP511-1.p
6362,GRP277-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP277-1.p
6363,GRP539-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP539-1.p
6364,GRP630+2.p, FOF_THM_RFO_SEQ,3843.0,19522.0,,TPTP-v9.0.0/Problems/GRP/GRP630+2.p
6365,GRP624+2.p, FOF_THM_RFO_SEQ,3828.0,19411.0,,TPTP-v9.0.0/Problems/GRP/GRP624+2.p
6366,GRP618+2.p, FOF_THM_RFO_SEQ,3809.0,19251.0,,TPTP-v9.0.0/Problems/GRP/GRP618+2.p
6367,GRP288-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP288-1.p
6368,GRP317-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP317-1.p
6369,GRP471-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP471-1.p
6370,GRP465-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP465-1.p
6371,GRP685+1.p, FOF_THM_RFO_PEQ,8.0,9.0,,TPTP-v9.0.0/Problems/GRP/GRP685+1.p
6372,GRP303-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP303-1.p
6373,GRP639+3.p, FOF_THM_RFO_SEQ,13975.0,87672.0,,TPTP-v9.0.0/Problems/GRP/GRP639+3.p
6374,GRP459-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP459-1.p
6375,GRP652+1.p, FOF_THM_RFO_SEQ,88.0,359.0,,TPTP-v9.0.0/Problems/GRP/GRP652+1.p
6376,GRP646+1.p, FOF_THM_RFO_SEQ,86.0,316.0,,TPTP-v9.0.0/Problems/GRP/GRP646+1.p
6377,GRP181-3.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP181-3.p
6378,GRP003-2.p, CNF_UNS_RFO_NEQ_HRN,,,,TPTP-v9.0.0/Problems/GRP/GRP003-2.p
6379,GRP115-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP115-1.p
6380,GRP101-1.p, CNF_UNS_RFO_PEQ_NUE,,,,TPTP-v9.0.0/Problems/GRP/GRP101-1.p
6381,GRP127-3.004.p, CNF_UNS_EPR_NEQ_NHN,,,,TPTP-v9.0.0/Problems/GRP/GRP127-3.004.p
6382,GRP124-2.004.p, CNF_UNS_EPR_NEQ_NHN,,,,TPTP-v9.0.0/Problems/GRP/GRP124-2.004.p
6383,GRP702-12.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP702-12.p
6384,GRP698-1.p, CNF_UNS_RFO_PEQ_UEQ,,,,TPTP-v9.0.0/Problems/GRP/GRP698-1.p
6385,GEO632+1.p, FOF_THM_RFO_SEQ,95.0,292.0,,TPTP-v9.0.0/Problems/GEO/GEO632+1.p
6386,GEO140+1.p, FOF_UNK_RFO_SEQ,28.0,115.0,,TPTP-v9.0.0/Problems/GEO/GEO140+1.p
6387,GEO626+1.p, FOF_THM_RFO_SEQ,95.0,294.0,,TPTP-v9.0.0/Problems/GEO/GEO626+1.p
6388,GEO168+1.p, FOF_THM_RFO_NEQ,27.0,77.0,,TPTP-v9.0.0/Problems/GEO/GEO168+1.p
6389,GEO197+1.p, FOF_THM_RFO_NEQ,15.0,40.0,,TPTP-v9.0.0/Problems/GEO/GEO197+1.p
6390,GEO183+1.p, FOF_THM_RFO_NEQ,15.0,40.0,,TPTP-v9.0.0/Problems/GEO/GEO183+1.p
6391,GEO342+1.p, FOF_THM_RFO_SEQ,124.0,1364.0,,TPTP-v9.0.0/Problems/GEO/GEO342+1.p
6392,GEO063-2.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/GEO/GEO063-2.p
6393,GEO161-1.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/GEO/GEO161-1.p
6394,GEO149-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/GEO/GEO149-1.p
6395,GEO358^1.p, TH1_THM_EQU_ARI,3485.0,7331.0,,TPTP-v9.0.0/Problems/GEO/GEO358^1.p
6396,GEO056-3.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/GEO/GEO056-3.p
6397,GEO222+1.p, FOF_THM_RFO_NEQ,23.0,57.0,,TPTP-v9.0.0/Problems/GEO/GEO222+1.p
6398,GEO544+1.p, FOF_THM_RFO_SEQ,95.0,293.0,,TPTP-v9.0.0/Problems/GEO/GEO544+1.p
6399,GEO550+1.p, FOF_THM_RFO_SEQ,95.0,292.0,,TPTP-v9.0.0/Problems/GEO/GEO550+1.p
6400,GEO042-3.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/GEO/GEO042-3.p
6401,GEO236+1.p, FOF_THM_RFO_NEQ,32.0,106.0,,TPTP-v9.0.0/Problems/GEO/GEO236+1.p
6402,GEO364^1.p, TH1_THM_EQU_ARI,3485.0,6705.0,,TPTP-v9.0.0/Problems/GEO/GEO364^1.p
6403,GEO578+1.p, FOF_THM_RFO_SEQ,95.0,289.0,,TPTP-v9.0.0/Problems/GEO/GEO578+1.p
6404,GEO402^1.p, TH1_THM_EQU_ARI,3485.0,6698.0,,TPTP-v9.0.0/Problems/GEO/GEO402^1.p
6405,GEO416^1.p, TH1_THM_EQU_ARI,3485.0,8228.0,,TPTP-v9.0.0/Problems/GEO/GEO416^1.p
6406,GEO370^1.p, TH1_THM_EQU_ARI,3491.0,8156.0,,TPTP-v9.0.0/Problems/GEO/GEO370^1.p
6407,GEO001-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/GEO/GEO001-1.p
6408,GEO587+1.p, FOF_THM_RFO_SEQ,95.0,291.0,,TPTP-v9.0.0/Problems/GEO/GEO587+1.p
6409,GEO261+3.p, FOF_THM_RFO_NEQ,37.0,113.0,,TPTP-v9.0.0/Problems/GEO/GEO261+3.p
6410,GEO593+1.p, FOF_THM_RFO_SEQ,95.0,297.0,,TPTP-v9.0.0/Problems/GEO/GEO593+1.p
6411,GEO249+3.p, FOF_THM_RFO_NEQ,37.0,112.0,,TPTP-v9.0.0/Problems/GEO/GEO249+3.p
6412,GEO248+3.p, FOF_THM_RFO_NEQ,37.0,112.0,,TPTP-v9.0.0/Problems/GEO/GEO248+3.p
6413,GEO592+1.p, FOF_THM_RFO_SEQ,95.0,297.0,,TPTP-v9.0.0/Problems/GEO/GEO592+1.p
6414,GEO260+3.p, FOF_CSA_RFO_NEQ,37.0,111.0,,TPTP-v9.0.0/Problems/GEO/GEO260+3.p
6415,GEO586+1.p, FOF_THM_RFO_SEQ,95.0,289.0,,TPTP-v9.0.0/Problems/GEO/GEO586+1.p
6416,GEO417^1.p, TH1_THM_EQU_ARI,3485.0,8661.0,,TPTP-v9.0.0/Problems/GEO/GEO417^1.p
6417,GEO371^1.p, TH1_THM_EQU_ARI,3485.0,7215.0,,TPTP-v9.0.0/Problems/GEO/GEO371^1.p
6418,GEO365^1.p, TH1_THM_EQU_ARI,3485.0,8543.0,,TPTP-v9.0.0/Problems/GEO/GEO365^1.p
6419,GEO403^1.p, TH1_THM_EQU_ARI,3492.0,6854.0,,TPTP-v9.0.0/Problems/GEO/GEO403^1.p
6420,GEO579+1.p, FOF_THM_RFO_SEQ,95.0,293.0,,TPTP-v9.0.0/Problems/GEO/GEO579+1.p
6421,GEO551+1.p, FOF_THM_RFO_SEQ,95.0,289.0,,TPTP-v9.0.0/Problems/GEO/GEO551+1.p
6422,GEO237+1.p, FOF_THM_RFO_NEQ,32.0,106.0,,TPTP-v9.0.0/Problems/GEO/GEO237+1.p
6423,GEO043-3.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/GEO/GEO043-3.p
6424,GEO223+1.p, FOF_THM_RFO_NEQ,23.0,57.0,,TPTP-v9.0.0/Problems/GEO/GEO223+1.p
6425,GEO057-3.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/GEO/GEO057-3.p
6426,GEO359^1.p, TH1_THM_EQU_ARI,3485.0,7083.0,,TPTP-v9.0.0/Problems/GEO/GEO359^1.p
6427,GEO545+1.p, FOF_THM_RFO_SEQ,95.0,311.0,,TPTP-v9.0.0/Problems/GEO/GEO545+1.p
6428,GEO148-1.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/GEO/GEO148-1.p
6429,GEO160-1.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/GEO/GEO160-1.p
6430,GEO062-2.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/GEO/GEO062-2.p
6431,GEO343+1.p, FOF_THM_RFO_SEQ,125.0,1368.0,,TPTP-v9.0.0/Problems/GEO/GEO343+1.p
6432,GEO182+1.p, FOF_THM_RFO_NEQ,15.0,38.0,,TPTP-v9.0.0/Problems/GEO/GEO182+1.p
6433,GEO196+1.p, FOF_THM_RFO_NEQ,15.0,41.0,,TPTP-v9.0.0/Problems/GEO/GEO196+1.p
6434,GEO169+1.p, FOF_THM_EPR_NEQ,51.0,93.0,,TPTP-v9.0.0/Problems/GEO/GEO169+1.p
6435,GEO141+1.p, FOF_UNK_RFO_SEQ,28.0,117.0,,TPTP-v9.0.0/Problems/GEO/GEO141+1.p
6436,GEO627+1.p, FOF_THM_RFO_SEQ,95.0,297.0,,TPTP-v9.0.0/Problems/GEO/GEO627+1.p
6437,GEO633+1.p, FOF_THM_RFO_SEQ,95.0,292.0,,TPTP-v9.0.0/Problems/GEO/GEO633+1.p
6438,GEO625+1.p, FOF_THM_RFO_SEQ,95.0,293.0,,TPTP-v9.0.0/Problems/GEO/GEO625+1.p
6439,GEO143+1.p, FOF_UNK_RFO_SEQ,28.0,115.0,,TPTP-v9.0.0/Problems/GEO/GEO143+1.p
6440,GEO631+1.p, FOF_THM_RFO_SEQ,95.0,297.0,,TPTP-v9.0.0/Problems/GEO/GEO631+1.p
6441,GEO619+1.p, FOF_THM_RFO_SEQ,95.0,295.0,,TPTP-v9.0.0/Problems/GEO/GEO619+1.p
6442,GEO180+1.p, FOF_THM_RFO_NEQ,15.0,38.0,,TPTP-v9.0.0/Problems/GEO/GEO180+1.p
6443,GEO194+1.p, FOF_THM_RFO_NEQ,15.0,40.0,,TPTP-v9.0.0/Problems/GEO/GEO194+1.p
6444,GEO341+1.p, FOF_CAX_RFO_SEQ,123.0,1361.0,,TPTP-v9.0.0/Problems/GEO/GEO341+1.p
6445,GEO355+1.p, FOF_SAT_RFO_NEQ,36.0,109.0,,TPTP-v9.0.0/Problems/GEO/GEO355+1.p
6446,GEO162-1.p, CNF_SAT_RFO_EQU_NUE,,,,TPTP-v9.0.0/Problems/GEO/GEO162-1.p
6447,GEO074-2.p, CNF_UNK_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/GEO/GEO074-2.p
6448,GEO060-2.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/GEO/GEO060-2.p
6449,GEO048-2.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/GEO/GEO048-2.p
6450,GEO041-3.p, CNF_UNS_RFO_SEQ_NHN,,,,TPTP-v9.0.0/Problems/GEO/GEO041-3.p
6451,GEO235+1.p, FOF_THM_RFO_NEQ,32.0,105.0,,TPTP-v9.0.0/Problems/GEO/GEO235+1.p
6452,GEO553+1.p, FOF_THM_RFO_SEQ,95.0,294.0,,TPTP-v9.0.0/Problems/GEO/GEO553+1.p
6453,GEO429^1.p, TH1_THM_EQU_ARI,3485.0,7072.0,,TPTP-v9.0.0/Problems/GEO/GEO429^1.p
