,Problem,spc,n_formulae,n_atoms,n_clauses,n_literals,n_variables,full_file_name,problem_form,expected_szs,logic_order,equality,arithmetic,horness
4229,DAT270^1.p, TH1_THM_EQU_NAR,6.0,3.0,,,17.0,TPTP-v9.0.0/Problems/DAT/DAT270^1.p,TH1,THM,EQU,NAR,,
4230,DAT264^1.p, TH1_THM_EQU_NAR,7.0,4.0,,,14.0,TPTP-v9.0.0/Problems/DAT/DAT264^1.p,TH1,THM,EQU,NAR,,
4231,DAT258^1.p, TH1_THM_EQU_NAR,315.0,477.0,,,1640.0,TPTP-v9.0.0/Problems/DAT/DAT258^1.p,TH1,THM,EQU,NAR,,
4232,DAT334^23.p, TH0_THM_EQU_NAR,37.0,46.0,,,38.0,TPTP-v9.0.0/Problems/DAT/DAT334^23.p,TH0,THM,EQU,NAR,,
4233,DAT077_1.p, TF0_THM_EQU_ARI,19.0,39.0,,,35.0,TPTP-v9.0.0/Problems/DAT/DAT077_1.p,TF0,THM,EQU,ARI,,
4234,DAT063_1.p, TF0_THM_EQU_ARI,19.0,31.0,,,22.0,TPTP-v9.0.0/Problems/DAT/DAT063_1.p,TF0,THM,EQU,ARI,,
4235,DAT088_1.p, TF0_THM_EQU_ARI,25.0,29.0,,,36.0,TPTP-v9.0.0/Problems/DAT/DAT088_1.p,TF0,THM,EQU,ARI,,
4236,DAT103_1.p, TF0_THM_EQU_ARI,12.0,14.0,,,13.0,TPTP-v9.0.0/Problems/DAT/DAT103_1.p,TF0,THM,EQU,ARI,,
4237,DAT304^1.p, TH1_THM_EQU_NAR,13.0,17.0,,,28.0,TPTP-v9.0.0/Problems/DAT/DAT304^1.p,TH1,THM,EQU,NAR,,
4238,DAT329_1.p, TF0_UNS_EQU_ARI,13.0,25.0,,,21.0,TPTP-v9.0.0/Problems/DAT/DAT329_1.p,TF0,UNS,EQU,ARI,,
4239,DAT310^1.p, TH1_THM_EQU_NAR,17.0,10.0,,,36.0,TPTP-v9.0.0/Problems/DAT/DAT310^1.p,TH1,THM,EQU,NAR,,
4240,DAT306^1.p, TH1_THM_EQU_NAR,11.0,12.0,,,25.0,TPTP-v9.0.0/Problems/DAT/DAT306^1.p,TH1,THM,EQU,NAR,,
4241,DAT312^1.p, TH1_THM_EQU_NAR,8.0,3.0,,,20.0,TPTP-v9.0.0/Problems/DAT/DAT312^1.p,TH1,THM,EQU,NAR,,
4242,DAT138^1.p, TH1_THM_EQU_NAR,306.0,623.0,,,1028.0,TPTP-v9.0.0/Problems/DAT/DAT138^1.p,TH1,THM,EQU,NAR,,
4243,DAT101_1.p, TF0_THM_EQU_ARI,12.0,13.0,,,12.0,TPTP-v9.0.0/Problems/DAT/DAT101_1.p,TF0,THM,EQU,ARI,,
4244,DAT335^12.p, TH0_CSA_EQU_NAR,35.0,43.0,,,33.0,TPTP-v9.0.0/Problems/DAT/DAT335^12.p,TH0,CSA,EQU,NAR,,
4245,DAT075_1.p, TF0_THM_EQU_ARI,19.0,39.0,,,35.0,TPTP-v9.0.0/Problems/DAT/DAT075_1.p,TF0,THM,EQU,ARI,,
4246,DAT061_1.p, TF0_THM_EQU_ARI,12.0,23.0,,,19.0,TPTP-v9.0.0/Problems/DAT/DAT061_1.p,TF0,THM,EQU,ARI,,
4247,DAT049_1.p, TF0_THM_EQU_ARI,19.0,48.0,,,25.0,TPTP-v9.0.0/Problems/DAT/DAT049_1.p,TF0,THM,EQU,ARI,,
4248,DAT299^1.p, TH1_THM_EQU_NAR,13.0,17.0,,,28.0,TPTP-v9.0.0/Problems/DAT/DAT299^1.p,TH1,THM,EQU,NAR,,
4249,DAT335^18.p, TH0_CSA_EQU_NAR,36.0,46.0,,,36.0,TPTP-v9.0.0/Problems/DAT/DAT335^18.p,TH0,CSA,EQU,NAR,,
4250,DAT272^1.p, TH1_THM_EQU_NAR,9.0,7.0,,,20.0,TPTP-v9.0.0/Problems/DAT/DAT272^1.p,TH1,THM,EQU,NAR,,
4251,DAT266^1.p, TH1_THM_EQU_NAR,9.0,3.0,,,10.0,TPTP-v9.0.0/Problems/DAT/DAT266^1.p,TH1,THM,EQU,NAR,,
4252,DAT267^1.p, TH1_THM_EQU_NAR,6.0,5.0,,,13.0,TPTP-v9.0.0/Problems/DAT/DAT267^1.p,TH1,THM,EQU,NAR,,
4253,DAT273^1.p, TH1_THM_EQU_NAR,9.0,8.0,,,18.0,TPTP-v9.0.0/Problems/DAT/DAT273^1.p,TH1,THM,EQU,NAR,,
4254,DAT298^1.p, TH1_THM_EQU_NAR,8.0,10.0,,,19.0,TPTP-v9.0.0/Problems/DAT/DAT298^1.p,TH1,THM,EQU,NAR,,
4255,DAT048_1.p, TF0_THM_EQU_ARI,19.0,51.0,,,23.0,TPTP-v9.0.0/Problems/DAT/DAT048_1.p,TF0,THM,EQU,ARI,,
4256,DAT060_1.p, TF0_THM_EQU_ARI,12.0,23.0,,,19.0,TPTP-v9.0.0/Problems/DAT/DAT060_1.p,TF0,THM,EQU,ARI,,
4257,DAT074_1.p, TF0_THM_EQU_ARI,19.0,39.0,,,35.0,TPTP-v9.0.0/Problems/DAT/DAT074_1.p,TF0,THM,EQU,ARI,,
4258,DAT100_1.p, TF0_THM_EQU_ARI,12.0,12.0,,,11.0,TPTP-v9.0.0/Problems/DAT/DAT100_1.p,TF0,THM,EQU,ARI,,
4259,DAT139^1.p, TH1_THM_EQU_NAR,22.0,13.0,,,17.0,TPTP-v9.0.0/Problems/DAT/DAT139^1.p,TH1,THM,EQU,NAR,,
4260,DAT313^1.p, TH1_THM_EQU_NAR,15.0,10.0,,,29.0,TPTP-v9.0.0/Problems/DAT/DAT313^1.p,TH1,THM,EQU,NAR,,
4261,DAT307^1.p, TH1_THM_EQU_NAR,27.0,26.0,,,43.0,TPTP-v9.0.0/Problems/DAT/DAT307^1.p,TH1,THM,EQU,NAR,,
4262,DAT303^1.p, TH1_THM_EQU_NAR,14.0,6.0,,,39.0,TPTP-v9.0.0/Problems/DAT/DAT303^1.p,TH1,THM,EQU,NAR,,
4263,DAT317^1.p, TH1_THM_EQU_NAR,10.0,5.0,,,20.0,TPTP-v9.0.0/Problems/DAT/DAT317^1.p,TH1,THM,EQU,NAR,,
4264,DAT115^1.p, TH1_THM_EQU_NAR,302.0,671.0,,,1178.0,TPTP-v9.0.0/Problems/DAT/DAT115^1.p,TH1,THM,EQU,NAR,,
4265,DAT104_1.p, TF0_THM_EQU_ARI,12.0,13.0,,,13.0,TPTP-v9.0.0/Problems/DAT/DAT104_1.p,TF0,THM,EQU,ARI,,
4266,DAT110_1.p, TF0_SAT_EQU_ARI,11.0,7.0,,,15.0,TPTP-v9.0.0/Problems/DAT/DAT110_1.p,TF0,SAT,EQU,ARI,,
4267,DAT129^1.p, TH1_THM_EQU_NAR,337.0,617.0,,,736.0,TPTP-v9.0.0/Problems/DAT/DAT129^1.p,TH1,THM,EQU,NAR,,
4268,DAT058_1.p, TF0_THM_EQU_ARI,12.0,19.0,,,16.0,TPTP-v9.0.0/Problems/DAT/DAT058_1.p,TF0,THM,EQU,ARI,,
4269,DAT070_1.p, TF0_THM_EQU_ARI,23.0,48.0,,,31.0,TPTP-v9.0.0/Problems/DAT/DAT070_1.p,TF0,THM,EQU,ARI,,
4270,DAT064_1.p, TF0_THM_EQU_ARI,19.0,26.0,,,23.0,TPTP-v9.0.0/Problems/DAT/DAT064_1.p,TF0,THM,EQU,ARI,,
4271,DAT288^1.p, TH1_THM_EQU_NAR,7.0,7.0,,,19.0,TPTP-v9.0.0/Problems/DAT/DAT288^1.p,TH1,THM,EQU,NAR,,
4272,DAT277^1.p, TH1_THM_EQU_NAR,9.0,3.0,,,10.0,TPTP-v9.0.0/Problems/DAT/DAT277^1.p,TH1,THM,EQU,NAR,,
4273,DAT263^1.p, TH1_THM_EQU_NAR,6.0,3.0,,,14.0,TPTP-v9.0.0/Problems/DAT/DAT263^1.p,TH1,THM,EQU,NAR,,
4274,DAT262^1.p, TH1_THM_EQU_NAR,9.0,3.0,,,11.0,TPTP-v9.0.0/Problems/DAT/DAT262^1.p,TH1,THM,EQU,NAR,,
4275,DAT276^1.p, TH1_THM_EQU_NAR,9.0,4.0,,,27.0,TPTP-v9.0.0/Problems/DAT/DAT276^1.p,TH1,THM,EQU,NAR,,
4276,DAT289^1.p, TH1_THM_EQU_NAR,11.0,5.0,,,29.0,TPTP-v9.0.0/Problems/DAT/DAT289^1.p,TH1,THM,EQU,NAR,,
4277,DAT065_1.p, TF0_THM_EQU_ARI,19.0,43.0,,,23.0,TPTP-v9.0.0/Problems/DAT/DAT065_1.p,TF0,THM,EQU,ARI,,
4278,DAT071_1.p, TF0_THM_EQU_ARI,19.0,51.0,,,41.0,TPTP-v9.0.0/Problems/DAT/DAT071_1.p,TF0,THM,EQU,ARI,,
4279,DAT059_1.p, TF0_THM_EQU_ARI,12.0,16.0,,,19.0,TPTP-v9.0.0/Problems/DAT/DAT059_1.p,TF0,THM,EQU,ARI,,
4280,DAT128^1.p, TH1_THM_EQU_NAR,330.0,797.0,,,1007.0,TPTP-v9.0.0/Problems/DAT/DAT128^1.p,TH1,THM,EQU,NAR,,
4281,DAT111_1.p, TF0_SAT_EQU_ARI,18.0,18.0,,,21.0,TPTP-v9.0.0/Problems/DAT/DAT111_1.p,TF0,SAT,EQU,ARI,,
4282,DAT334^12.p, TH0_THM_EQU_NAR,35.0,40.0,,,33.0,TPTP-v9.0.0/Problems/DAT/DAT334^12.p,TH0,THM,EQU,NAR,,
4283,DAT105_1.p, TF0_THM_EQU_ARI,12.0,14.0,,,13.0,TPTP-v9.0.0/Problems/DAT/DAT105_1.p,TF0,THM,EQU,ARI,,
4284,DAT114^1.p, TH1_THM_EQU_NAR,308.0,681.0,,,1057.0,TPTP-v9.0.0/Problems/DAT/DAT114^1.p,TH1,THM,EQU,NAR,,
4285,DAT316^1.p, TH1_THM_EQU_NAR,21.0,12.0,,,27.0,TPTP-v9.0.0/Problems/DAT/DAT316^1.p,TH1,THM,EQU,NAR,,
4286,DAT302^1.p, TH1_THM_EQU_NAR,11.0,13.0,,,30.0,TPTP-v9.0.0/Problems/DAT/DAT302^1.p,TH1,THM,EQU,NAR,,
4287,DAT314^1.p, TH1_THM_EQU_NAR,19.0,8.0,,,22.0,TPTP-v9.0.0/Problems/DAT/DAT314^1.p,TH1,THM,EQU,NAR,,
4288,DAT300^1.p, TH1_THM_EQU_NAR,13.0,12.0,,,38.0,TPTP-v9.0.0/Problems/DAT/DAT300^1.p,TH1,THM,EQU,NAR,,
4289,DAT328^1.p, TH1_THM_EQU_NAR,34.0,45.0,,,58.0,TPTP-v9.0.0/Problems/DAT/DAT328^1.p,TH1,THM,EQU,NAR,,
4290,DAT107_1.p, TF0_SAT_EQU_ARI,5.0,3.0,,,7.0,TPTP-v9.0.0/Problems/DAT/DAT107_1.p,TF0,SAT,EQU,ARI,,
4291,DAT098_1.p, TF0_THM_EQU_ARI,12.0,12.0,,,11.0,TPTP-v9.0.0/Problems/DAT/DAT098_1.p,TF0,THM,EQU,ARI,,
4292,DAT067_1.p, TF0_THM_EQU_ARI,23.0,48.0,,,31.0,TPTP-v9.0.0/Problems/DAT/DAT067_1.p,TF0,THM,EQU,ARI,,
4293,DAT073_1.p, TF0_THM_EQU_ARI,19.0,40.0,,,35.0,TPTP-v9.0.0/Problems/DAT/DAT073_1.p,TF0,THM,EQU,ARI,,
4294,DAT260^1.p, TH1_THM_EQU_NAR,6.0,3.0,,,12.0,TPTP-v9.0.0/Problems/DAT/DAT260^1.p,TH1,THM,EQU,NAR,,
4295,DAT274^1.p, TH1_THM_EQU_NAR,29.0,28.0,,,47.0,TPTP-v9.0.0/Problems/DAT/DAT274^1.p,TH1,THM,EQU,NAR,,
4296,DAT248^1.p, TH1_THM_EQU_NAR,340.0,776.0,,,971.0,TPTP-v9.0.0/Problems/DAT/DAT248^1.p,TH1,THM,EQU,NAR,,
4297,DAT249^1.p, TH1_THM_EQU_NAR,332.0,692.0,,,1160.0,TPTP-v9.0.0/Problems/DAT/DAT249^1.p,TH1,THM,EQU,NAR,,
4298,DAT275^1.p, TH1_THM_EQU_NAR,8.0,3.0,,,21.0,TPTP-v9.0.0/Problems/DAT/DAT275^1.p,TH1,THM,EQU,NAR,,
4299,DAT261^1.p, TH1_THM_EQU_NAR,6.0,3.0,,,11.0,TPTP-v9.0.0/Problems/DAT/DAT261^1.p,TH1,THM,EQU,NAR,,
4300,DAT072_1.p, TF0_THM_EQU_ARI,19.0,51.0,,,39.0,TPTP-v9.0.0/Problems/DAT/DAT072_1.p,TF0,THM,EQU,ARI,,
4301,DAT066_1.p, TF0_THM_EQU_ARI,23.0,47.0,,,31.0,TPTP-v9.0.0/Problems/DAT/DAT066_1.p,TF0,THM,EQU,ARI,,
4302,DAT099_1.p, TF0_THM_EQU_ARI,12.0,13.0,,,12.0,TPTP-v9.0.0/Problems/DAT/DAT099_1.p,TF0,THM,EQU,ARI,,
4303,DAT106_1.p, TF0_THM_EQU_ARI,12.0,15.0,,,14.0,TPTP-v9.0.0/Problems/DAT/DAT106_1.p,TF0,THM,EQU,ARI,,
4304,DAT112_1.p, TF0_SAT_EQU_ARI,22.0,23.0,,,28.0,TPTP-v9.0.0/Problems/DAT/DAT112_1.p,TF0,SAT,EQU,ARI,,
4305,DAT117^1.p, TH1_THM_EQU_NAR,311.0,721.0,,,1101.0,TPTP-v9.0.0/Problems/DAT/DAT117^1.p,TH1,THM,EQU,NAR,,
4306,DAT301^1.p, TH1_THM_EQU_NAR,10.0,10.0,,,24.0,TPTP-v9.0.0/Problems/DAT/DAT301^1.p,TH1,THM,EQU,NAR,,
4307,DAT315^1.p, TH1_THM_EQU_NAR,12.0,3.0,,,9.0,TPTP-v9.0.0/Problems/DAT/DAT315^1.p,TH1,THM,EQU,NAR,,
4308,DAT158^1.p, TH1_THM_EQU_NAR,305.0,914.0,,,813.0,TPTP-v9.0.0/Problems/DAT/DAT158^1.p,TH1,THM,EQU,NAR,,
4309,DAT170^1.p, TH1_THM_EQU_NAR,362.0,862.0,,,927.0,TPTP-v9.0.0/Problems/DAT/DAT170^1.p,TH1,THM,EQU,NAR,,
4310,DAT164^1.p, TH1_THM_EQU_NAR,359.0,754.0,,,1005.0,TPTP-v9.0.0/Problems/DAT/DAT164^1.p,TH1,THM,EQU,NAR,,
4311,DAT001_1.p, TF0_THM_NEQ_ARI,8.0,6.0,,,4.0,TPTP-v9.0.0/Problems/DAT/DAT001_1.p,TF0,THM,NEQ,ARI,,
4312,DAT015_1.p, TF0_THM_EQU_ARI,6.0,12.0,,,10.0,TPTP-v9.0.0/Problems/DAT/DAT015_1.p,TF0,THM,EQU,ARI,,
4313,DAT029_1.p, TF0_THM_EQU_ARI,11.0,16.0,,,17.0,TPTP-v9.0.0/Problems/DAT/DAT029_1.p,TF0,THM,EQU,ARI,,
4314,DAT206^1.p, TH1_THM_EQU_NAR,333.0,934.0,,,1153.0,TPTP-v9.0.0/Problems/DAT/DAT206^1.p,TH1,THM,EQU,NAR,,
4315,DAT212^1.p, TH1_THM_EQU_NAR,343.0,1084.0,,,1183.0,TPTP-v9.0.0/Problems/DAT/DAT212^1.p,TH1,THM,EQU,NAR,,
4316,DAT213^1.p, TH1_THM_EQU_NAR,368.0,988.0,,,1181.0,TPTP-v9.0.0/Problems/DAT/DAT213^1.p,TH1,THM,EQU,NAR,,
4317,DAT207^1.p, TH1_THM_EQU_NAR,348.0,844.0,,,1273.0,TPTP-v9.0.0/Problems/DAT/DAT207^1.p,TH1,THM,EQU,NAR,,
4318,DAT028_1.p, TF0_THM_EQU_ARI,11.0,16.0,,,17.0,TPTP-v9.0.0/Problems/DAT/DAT028_1.p,TF0,THM,EQU,ARI,,
4319,DAT014_1.p, TF0_THM_EQU_ARI,6.0,18.0,,,11.0,TPTP-v9.0.0/Problems/DAT/DAT014_1.p,TF0,THM,EQU,ARI,,
4320,DAT165^1.p, TH1_THM_EQU_NAR,388.0,671.0,,,913.0,TPTP-v9.0.0/Problems/DAT/DAT165^1.p,TH1,THM,EQU,NAR,,
4321,DAT171^1.p, TH1_THM_EQU_NAR,373.0,895.0,,,967.0,TPTP-v9.0.0/Problems/DAT/DAT171^1.p,TH1,THM,EQU,NAR,,
4322,DAT159^1.p, TH1_THM_EQU_NAR,366.0,971.0,,,888.0,TPTP-v9.0.0/Problems/DAT/DAT159^1.p,TH1,THM,EQU,NAR,,
4323,DAT198^1.p, TH1_THM_EQU_NAR,306.0,932.0,,,1739.0,TPTP-v9.0.0/Problems/DAT/DAT198^1.p,TH1,THM,EQU,NAR,,
4324,DAT167^1.p, TH1_THM_EQU_NAR,360.0,801.0,,,1009.0,TPTP-v9.0.0/Problems/DAT/DAT167^1.p,TH1,THM,EQU,NAR,,
4325,DAT173^1.p, TH1_THM_EQU_NAR,359.0,781.0,,,1089.0,TPTP-v9.0.0/Problems/DAT/DAT173^1.p,TH1,THM,EQU,NAR,,
4326,DAT016_1.p, TF0_THM_EQU_ARI,6.0,12.0,,,10.0,TPTP-v9.0.0/Problems/DAT/DAT016_1.p,TF0,THM,EQU,ARI,,
4327,DAT002_1.p, TF0_THM_NEQ_ARI,9.0,9.0,,,7.0,TPTP-v9.0.0/Problems/DAT/DAT002_1.p,TF0,THM,NEQ,ARI,,
4328,DAT239^1.p, TH1_THM_EQU_NAR,346.0,855.0,,,652.0,TPTP-v9.0.0/Problems/DAT/DAT239^1.p,TH1,THM,EQU,NAR,,
4329,DAT211^1.p, TH1_THM_EQU_NAR,336.0,648.0,,,591.0,TPTP-v9.0.0/Problems/DAT/DAT211^1.p,TH1,THM,EQU,NAR,,
4330,DAT205^1.p, TH1_THM_EQU_NAR,320.0,802.0,,,1118.0,TPTP-v9.0.0/Problems/DAT/DAT205^1.p,TH1,THM,EQU,NAR,,
4331,DAT204^1.p, TH1_THM_EQU_NAR,343.0,809.0,,,1162.0,TPTP-v9.0.0/Problems/DAT/DAT204^1.p,TH1,THM,EQU,NAR,,
4332,DAT210^1.p, TH1_THM_EQU_NAR,373.0,760.0,,,1098.0,TPTP-v9.0.0/Problems/DAT/DAT210^1.p,TH1,THM,EQU,NAR,,
4333,DAT238^1.p, TH1_THM_EQU_NAR,328.0,626.0,,,592.0,TPTP-v9.0.0/Problems/DAT/DAT238^1.p,TH1,THM,EQU,NAR,,
4334,DAT003_1.p, TF0_THM_EQU_ARI,6.0,15.0,,,9.0,TPTP-v9.0.0/Problems/DAT/DAT003_1.p,TF0,THM,EQU,ARI,,
4335,DAT017_1.p, TF0_THM_EQU_ARI,6.0,19.0,,,13.0,TPTP-v9.0.0/Problems/DAT/DAT017_1.p,TF0,THM,EQU,ARI,,
4336,DAT172^1.p, TH1_THM_EQU_NAR,347.0,813.0,,,887.0,TPTP-v9.0.0/Problems/DAT/DAT172^1.p,TH1,THM,EQU,NAR,,
4337,DAT166^1.p, TH1_THM_EQU_NAR,373.0,675.0,,,985.0,TPTP-v9.0.0/Problems/DAT/DAT166^1.p,TH1,THM,EQU,NAR,,
4338,DAT199^1.p, TH1_THM_EQU_NAR,349.0,681.0,,,1087.0,TPTP-v9.0.0/Problems/DAT/DAT199^1.p,TH1,THM,EQU,NAR,,
4339,DAT333^3.p, TH0_THM_EQU_NAR,33.0,37.0,,,31.0,TPTP-v9.0.0/Problems/DAT/DAT333^3.p,TH0,THM,EQU,NAR,,
4340,DAT189^1.p, TH1_THM_EQU_NAR,306.0,772.0,,,1074.0,TPTP-v9.0.0/Problems/DAT/DAT189^1.p,TH1,THM,EQU,NAR,,
4341,DAT162^1.p, TH1_THM_EQU_NAR,330.0,845.0,,,855.0,TPTP-v9.0.0/Problems/DAT/DAT162^1.p,TH1,THM,EQU,NAR,,
4342,DAT176^1.p, TH1_THM_EQU_NAR,342.0,590.0,,,908.0,TPTP-v9.0.0/Problems/DAT/DAT176^1.p,TH1,THM,EQU,NAR,,
4343,DAT002^1.p, TH0_THM_NEQ_ARI,9.0,9.0,,,7.0,TPTP-v9.0.0/Problems/DAT/DAT002^1.p,TH0,THM,NEQ,ARI,,
4344,DAT013_1.p, TF0_THM_EQU_ARI,6.0,14.0,,,12.0,TPTP-v9.0.0/Problems/DAT/DAT013_1.p,TF0,THM,EQU,ARI,,
4345,DAT007_1.p, TF0_THM_EQU_ARI,6.0,17.0,,,10.0,TPTP-v9.0.0/Problems/DAT/DAT007_1.p,TF0,THM,EQU,ARI,,
4346,DAT214^1.p, TH1_THM_EQU_NAR,416.0,808.0,,,852.0,TPTP-v9.0.0/Problems/DAT/DAT214^1.p,TH1,THM,EQU,NAR,,
4347,DAT200^1.p, TH1_THM_EQU_NAR,319.0,812.0,,,1171.0,TPTP-v9.0.0/Problems/DAT/DAT200^1.p,TH1,THM,EQU,NAR,,
4348,DAT228^1.p, TH1_THM_EQU_NAR,413.0,584.0,,,981.0,TPTP-v9.0.0/Problems/DAT/DAT228^1.p,TH1,THM,EQU,NAR,,
4349,DAT229^1.p, TH1_THM_EQU_NAR,343.0,674.0,,,1390.0,TPTP-v9.0.0/Problems/DAT/DAT229^1.p,TH1,THM,EQU,NAR,,
4350,DAT201^1.p, TH1_THM_EQU_NAR,315.0,923.0,,,1007.0,TPTP-v9.0.0/Problems/DAT/DAT201^1.p,TH1,THM,EQU,NAR,,
4351,DAT215^1.p, TH1_THM_EQU_NAR,359.0,941.0,,,1397.0,TPTP-v9.0.0/Problems/DAT/DAT215^1.p,TH1,THM,EQU,NAR,,
4352,DAT006_1.p, TF0_THM_EQU_ARI,6.0,15.0,,,10.0,TPTP-v9.0.0/Problems/DAT/DAT006_1.p,TF0,THM,EQU,ARI,,
4353,DAT012_1.p, TF0_THM_EQU_ARI,6.0,19.0,,,13.0,TPTP-v9.0.0/Problems/DAT/DAT012_1.p,TF0,THM,EQU,ARI,,
4354,DAT177^1.p, TH1_THM_EQU_NAR,326.0,600.0,,,892.0,TPTP-v9.0.0/Problems/DAT/DAT177^1.p,TH1,THM,EQU,NAR,,
4355,DAT163^1.p, TH1_THM_EQU_NAR,344.0,848.0,,,939.0,TPTP-v9.0.0/Problems/DAT/DAT163^1.p,TH1,THM,EQU,NAR,,
4356,DAT188^1.p, TH1_THM_EQU_NAR,372.0,791.0,,,1043.0,TPTP-v9.0.0/Problems/DAT/DAT188^1.p,TH1,THM,EQU,NAR,,
4357,DAT333_3.p, TF0_THM_NEQ_NAR,16.0,12.0,,,10.0,TPTP-v9.0.0/Problems/DAT/DAT333_3.p,TF0,THM,NEQ,NAR,,
4358,DAT175^1.p, TH1_THM_EQU_NAR,326.0,688.0,,,1369.0,TPTP-v9.0.0/Problems/DAT/DAT175^1.p,TH1,THM,EQU,NAR,,
4359,DAT161^1.p, TH1_THM_EQU_NAR,355.0,675.0,,,735.0,TPTP-v9.0.0/Problems/DAT/DAT161^1.p,TH1,THM,EQU,NAR,,
4360,DAT149^1.p, TH1_THM_EQU_NAR,309.0,669.0,,,1264.0,TPTP-v9.0.0/Problems/DAT/DAT149^1.p,TH1,THM,EQU,NAR,,
4361,DAT038_1.p, TF0_THM_EQU_ARI,19.0,37.0,,,24.0,TPTP-v9.0.0/Problems/DAT/DAT038_1.p,TF0,THM,EQU,ARI,,
4362,DAT004_1.p, TF0_THM_EQU_ARI,6.0,17.0,,,10.0,TPTP-v9.0.0/Problems/DAT/DAT004_1.p,TF0,THM,EQU,ARI,,
4363,DAT010_1.p, TF0_THM_EQU_ARI,6.0,17.0,,,11.0,TPTP-v9.0.0/Problems/DAT/DAT010_1.p,TF0,THM,EQU,ARI,,
4364,DAT203^1.p, TH1_THM_EQU_NAR,326.0,906.0,,,1137.0,TPTP-v9.0.0/Problems/DAT/DAT203^1.p,TH1,THM,EQU,NAR,,
4365,DAT217^1.p, TH1_THM_EQU_NAR,440.0,782.0,,,822.0,TPTP-v9.0.0/Problems/DAT/DAT217^1.p,TH1,THM,EQU,NAR,,
4366,DAT216^1.p, TH1_THM_EQU_NAR,437.0,780.0,,,687.0,TPTP-v9.0.0/Problems/DAT/DAT216^1.p,TH1,THM,EQU,NAR,,
4367,DAT202^1.p, TH1_THM_EQU_NAR,327.0,796.0,,,1165.0,TPTP-v9.0.0/Problems/DAT/DAT202^1.p,TH1,THM,EQU,NAR,,
4368,DAT011_1.p, TF0_THM_EQU_ARI,6.0,18.0,,,13.0,TPTP-v9.0.0/Problems/DAT/DAT011_1.p,TF0,THM,EQU,ARI,,
4369,DAT005_1.p, TF0_THM_EQU_ARI,6.0,19.0,,,10.0,TPTP-v9.0.0/Problems/DAT/DAT005_1.p,TF0,THM,EQU,ARI,,
4370,DAT039_1.p, TF0_THM_EQU_ARI,19.0,38.0,,,25.0,TPTP-v9.0.0/Problems/DAT/DAT039_1.p,TF0,THM,EQU,ARI,,
4371,DAT148^1.p, TH1_THM_EQU_NAR,316.0,1044.0,,,1907.0,TPTP-v9.0.0/Problems/DAT/DAT148^1.p,TH1,THM,EQU,NAR,,
4372,DAT160^1.p, TH1_THM_EQU_NAR,363.0,700.0,,,758.0,TPTP-v9.0.0/Problems/DAT/DAT160^1.p,TH1,THM,EQU,NAR,,
4373,DAT174^1.p, TH1_THM_EQU_NAR,327.0,853.0,,,978.0,TPTP-v9.0.0/Problems/DAT/DAT174^1.p,TH1,THM,EQU,NAR,,
4374,ARI116_1.p, TF0_THM_EQU_ARI,1.0,1.0,,,1.0,TPTP-v9.0.0/Problems/ARI/ARI116_1.p,TF0,THM,EQU,ARI,,
4375,ARI670_1.p, TF0_THM_NEQ_ARI,4.0,1.0,,,0.0,TPTP-v9.0.0/Problems/ARI/ARI670_1.p,TF0,THM,NEQ,ARI,,
4376,ARI664_1.p, TF0_THM_EQU_ARI,4.0,3.0,,,0.0,TPTP-v9.0.0/Problems/ARI/ARI664_1.p,TF0,THM,EQU,ARI,,
4377,ARI135=1.rm, TFF_THM_NEQ_ARI,,,,,,TPTP-v9.0.0/Problems/ARI/ARI135=1.rm,TFF,THM,NEQ,ARI,,
4378,ARI102_1.p, TF0_THM_EQU_ARI,1.0,1.0,,,1.0,TPTP-v9.0.0/Problems/ARI/ARI102_1.p,TF0,THM,EQU,ARI,,
4379,ARI658_1.p, TF0_THM_NEQ_ARI,2.0,3.0,,,0.0,TPTP-v9.0.0/Problems/ARI/ARI658_1.p,TF0,THM,NEQ,ARI,,
4380,ARI532=1.rm, TFF_THM_NEQ_ARI,,,,,,TPTP-v9.0.0/Problems/ARI/ARI532=1.rm,TFF,THM,NEQ,ARI,,
4381,ARI300_1.p, TF0_THM_EQU_ARI,1.0,1.0,,,0.0,TPTP-v9.0.0/Problems/ARI/ARI300_1.p,TF0,THM,EQU,ARI,,
4382,ARI477=1.rm, TFF_THM_NEQ_ARI,,,,,,TPTP-v9.0.0/Problems/ARI/ARI477=1.rm,TFF,THM,NEQ,ARI,,
4383,ARI499_1.p, TF0_THM_NEQ_ARI,1.0,1.0,,,0.0,TPTP-v9.0.0/Problems/ARI/ARI499_1.p,TF0,THM,NEQ,ARI,,
4384,ARI506_1.p, TF0_THM_EQU_ARI,1.0,1.0,,,0.0,TPTP-v9.0.0/Problems/ARI/ARI506_1.p,TF0,THM,EQU,ARI,,
4385,ARI260_1.p, TF0_THM_EQU_ARI,1.0,1.0,,,0.0,TPTP-v9.0.0/Problems/ARI/ARI260_1.p,TF0,THM,EQU,ARI,,
4386,ARI274_1.p, TF0_THM_EQU_ARI,1.0,1.0,,,0.0,TPTP-v9.0.0/Problems/ARI/ARI274_1.p,TF0,THM,EQU,ARI,,
4387,ARI512_1.p, TF0_THM_NEQ_ARI,1.0,1.0,,,0.0,TPTP-v9.0.0/Problems/ARI/ARI512_1.p,TF0,THM,NEQ,ARI,,
